date/time	script	user	action	table	field	key value	old value	new value
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	75		2019-09-26
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	75		
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	75		2501E19919
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	75		92
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	75		ASGBN
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	75		2019-09-26 13:51:23
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	75		75
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	103		6410A122
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	103		2
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	103		75
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	103		103
2019-09-26 13:53:43	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-09-26 13:54:58	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update begin ***	tbl_guider				
2019-09-26 13:54:59	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update successful ***	tbl_guider				
2019-09-26 14:04:17	/asgbn_wh/tbl_orderdetaildelete.php	6	*** Batch delete begin ***	tbl_orderdetail				
2019-09-26 14:04:17	/asgbn_wh/tbl_orderdetaildelete.php	6	D	tbl_orderdetail	ID_Detail	103	103	
2019-09-26 14:04:17	/asgbn_wh/tbl_orderdetaildelete.php	6	D	tbl_orderdetail	Code	103	6410A122	
