date/time	script	user	action	table	field	key value	old value	new value
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	85		2019-10-01
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	85		
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	85		
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	85		73
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	85		ASGBN
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	85		2019-10-01 09:22:15
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	85		85
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	113		MZ106191EX
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	113		23
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	113		85
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	113		113
2019-10-01 09:24:43	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-01 09:26:06	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	86		2019-10-01
2019-10-01 09:26:06	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	86		
2019-10-01 09:26:06	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	86		
2019-10-01 09:26:06	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	86		73
2019-10-01 09:26:06	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	86		ASGBN
2019-10-01 09:26:06	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	86		2019-10-01 09:25:39
2019-10-01 09:26:06	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	86		86
2019-10-01 09:26:06	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
