date/time	script	user	action	table	field	key value	old value	new value
2019-10-08 14:10:28	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	111		2019-10-08
2019-10-08 14:10:28	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	111		
2019-10-08 14:10:28	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	111		0114E19X08
2019-10-08 14:10:28	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	111		68
2019-10-08 14:10:28	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	111		ASGBN
2019-10-08 14:10:28	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	111		2019-10-08 14:08:52
2019-10-08 14:10:28	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	111		111
2019-10-08 14:10:28	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-08 14:10:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	145		MD183240
2019-10-08 14:10:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	145		1
2019-10-08 14:10:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	145		111
2019-10-08 14:10:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	145		145
2019-10-08 14:10:29	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-08 14:10:35	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update begin ***	tbl_guider				
2019-10-08 14:10:35	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update successful ***	tbl_guider				
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	112		2019-10-08
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	112		
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	112		0114E19X08
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	112		68
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	112		ASGBN
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	112		2019-10-08 14:14:37
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	112		112
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	146		MD183240
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	146		1
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	146		112
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	146		146
2019-10-08 14:15:25	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-08 14:15:27	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update begin ***	tbl_guider				
2019-10-08 14:15:28	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update successful ***	tbl_guider				
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	113		2019-10-08
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	113		
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	113		0305E19X09
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	113		88
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	113		ASGBN
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	113		2019-10-08 14:18:52
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	113		113
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	147		6407A146
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	147		1
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	147		113
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	147		147
2019-10-08 14:19:45	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-08 14:19:47	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update begin ***	tbl_guider				
2019-10-08 14:19:47	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update successful ***	tbl_guider				
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	114		2019-10-08
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	114		
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	114		1001S19X01
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	114		73
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	114		ASGBN
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	114		2019-10-08 14:21:39
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	114		114
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	148		MZ102658EX
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	148		20
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	148		114
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	148		148
2019-10-08 14:22:59	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	115		2019-10-08
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	115		
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	115		2301E19X02
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	115		89
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	115		ASGBN
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	115		2019-10-08 14:24:01
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	115		115
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	149		1240A035
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	149		1
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	149		115
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	149		149
2019-10-08 14:24:29	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-08 14:24:32	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update begin ***	tbl_guider				
2019-10-08 14:24:32	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update successful ***	tbl_guider				
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	116		2019-10-08
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	116		
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	116		1001S19X01
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	116		73
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	116		ASGBN
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	116		2019-10-08 14:40:50
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	116		116
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	150		MZ102658EX
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	150		2
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	150		116
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	150		150
2019-10-08 14:41:26	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-08 14:41:30	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update begin ***	tbl_guider				
2019-10-08 14:41:30	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update successful ***	tbl_guider				
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	*** Batch delete begin ***	tbl_order				
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	ID_Order	114	114	
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	OrderDate	114	2019-10-08 00:00:00	
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	ID_Contact	114	73	
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	StatusLoad	114	0	
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	CreateUser	114	ASGBN	
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	CreateDate	114	2019-10-08 14:21:39	
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	UpdateUser	114		
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	UpdateDate	114		
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	StatusFinishOrder	114	0	
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	DateTimefinishOrder	114		
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	UserFinishOrder	114		
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	CusomterOrderNo	114	1001S19X01	
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	InvoiceNo	114		
2019-10-08 14:42:13	/asgbn_wh/tbl_orderdelete.php	6	*** Batch delete successful ***	tbl_order				
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	*** Batch delete begin ***	tbl_order				
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	ID_Order	111	111	
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	OrderDate	111	2019-10-08 00:00:00	
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	ID_Contact	111	68	
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	StatusLoad	111	0	
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	CreateUser	111	ASGBN	
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	CreateDate	111	2019-10-08 14:08:52	
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	UpdateUser	111		
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	UpdateDate	111		
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	StatusFinishOrder	111	0	
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	DateTimefinishOrder	111		
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	UserFinishOrder	111		
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	CusomterOrderNo	111	0114E19X08	
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	D	tbl_order	InvoiceNo	111		
2019-10-08 14:43:04	/asgbn_wh/tbl_orderdelete.php	6	*** Batch delete successful ***	tbl_order				
2019-10-08 16:36:09	/asgbn_wh/tbl_orderedit.php	6	U	tbl_order	StatusFinishOrder	112	0	1
2019-10-08 16:36:26	/asgbn_wh/tbl_orderedit.php	6	U	tbl_order	StatusFinishOrder	113	0	1
2019-10-08 16:36:36	/asgbn_wh/tbl_orderedit.php	6	U	tbl_order	StatusFinishOrder	115	0	1
2019-10-08 16:36:44	/asgbn_wh/tbl_orderedit.php	6	U	tbl_order	StatusFinishOrder	116	0	1
