date/time	script	user	action	table	field	key value	old value	new value
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	154		2019-10-31
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	154		
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	154		0112E19X24
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	154		66
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	154		ASGBN
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	154		2019-10-31 11:31:39
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	154		154
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	190		MN171033
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	190		2
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	190		154
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	190		190
2019-10-31 11:32:00	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-31 11:32:02	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update begin ***	tbl_guider				
2019-10-31 11:32:02	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update successful ***	tbl_guider				
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	155		2019-10-31
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	155		
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	155		0112E19X24
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	155		66
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	155		ASGBN
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	155		2019-10-31 11:32:12
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	155		155
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	191		MR597328
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	191		1
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	191		155
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Detail	191		191
2019-10-31 11:32:29	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert successful ***	tbl_orderdetail				
2019-10-31 11:32:31	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update begin ***	tbl_guider				
2019-10-31 11:32:31	/asgbn_wh/tbl_guiderlist.php	6	*** Batch update successful ***	tbl_guider				
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	OrderDate	156		2019-10-31
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	InvoiceNo	156		
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CusomterOrderNo	156		0112E19X24
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Contact	156		66
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateUser	156		ASGBN
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	CreateDate	156		2019-10-31 11:32:43
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_order	ID_Order	156		156
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	*** Batch insert begin ***	tbl_orderdetail				
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	Code	192		MT144256
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	PCS	192		2
2019-10-31 11:32:55	/asgbn_wh/tbl_orderadd.php	6	A	tbl_orderdetail	ID_Order	192		156
